player_url,status,withheld_reason,afltables_external_id,v1_afltables_external_id,action,operator_verdict,operator_group
https://www.draftguru.com.au/players/andrew_embley/1,accepted,,players/A/Andrew_Embley.html,players/A/Andrew_Embley.html,unchanged,,
https://www.draftguru.com.au/players/andrew_ericksen/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_ford/1,accepted,,players/A/Andrew_Ford.html,players/A/Andrew_Ford.html,unchanged,,
https://www.draftguru.com.au/players/andrew_foster/1,accepted,,players/A/Andrew_Foster.html,players/A/Andrew_Foster.html,unchanged,,
https://www.draftguru.com.au/players/andrew_gaff/1,accepted,,players/A/Andrew_Gaff.html,players/A/Andrew_Gaff.html,unchanged,,
https://www.draftguru.com.au/players/andrew_gallucci/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_geddes/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_gowers/1,accepted,,players/A/Andrew_Gowers.html,players/A/Andrew_Gowers.html,unchanged,,
https://www.draftguru.com.au/players/andrew_gowling/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_gray/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_gribble/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_hamer/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_hardiman/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_harrison/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_hayes/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_henderson/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_herring/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_hill/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_hill/2,accepted,,players/A/Andrew_Hill.html,players/A/Andrew_Hill.html,unchanged,,
https://www.draftguru.com.au/players/andrew_hooper/1,accepted,,players/A/Andrew_Hooper.html,players/A/Andrew_Hooper.html,unchanged,,
https://www.draftguru.com.au/players/andrew_jarman/1,accepted,,players/A/Andrew_Jarman.html,players/A/Andrew_Jarman.html,unchanged,,
https://www.draftguru.com.au/players/andrew_johnston/1,accepted,,players/A/Andrew_Johnston.html,players/A/Andrew_Johnston.html,unchanged,,
https://www.draftguru.com.au/players/andrew_kellaway/1,accepted,,players/A/Andrew_Kellaway.html,players/A/Andrew_Kellaway.html,unchanged,,
https://www.draftguru.com.au/players/andrew_kemp/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_krakouer/1,accepted,,players/A/Andrew_Krakouer0.html,players/A/Andrew_Krakouer0.html,confirmed,same_person_valid_relisting,relisting
https://www.draftguru.com.au/players/andrew_krakouer/2,accepted,,players/A/Andrew_Krakouer1.html,players/A/Andrew_Krakouer1.html,unchanged,,
https://www.draftguru.com.au/players/andrew_lamb/1,withheld,U-no-href,,,unchanged,,
