coach_path,display_name,born_raw,player_href,profile_path,games_coached,raw_sha256
coaches/Gary_Ayres.html,Gary Ayres,28-Sep-1960,../players/G/Gary_Ayres.html,players/G/Gary_Ayres.html,223,9db82534aa64ac425c56df31c9118ee600233a3d4c17ce3c70ea2b809ea28875
coaches/Jack_Dyer0.html,Jack Dyer,15-Nov-1913,../players/J/Jack_Dyer0.html,players/J/Jack_Dyer0.html,222,c3f8c5800521ebcab2e239a1e9554a668ba492e839180de4dbf283a421602e9c
coaches/Wally_Carter0.html,Wally Carter,4-Feb-1909,../players/W/Wally_Carter0.html,players/W/Wally_Carter0.html,219,76c479bc2244e2f3190a96f6c89808abf840ece8f2082c1f4a0fb9fce3176cbc
coaches/Nathan_Buckley.html,Nathan Buckley,26-Jul-1972,../players/N/Nathan_Buckley.html,players/N/Nathan_Buckley.html,218,2d1944500ea73a4688341960d6f00e2762cd9fca41d8c2a0ba8b2b28ea068d51
coaches/Norman_Clark.html,Norman Clark,12-Nov-1878,../players/N/Norman_Clark.html,players/N/Norman_Clark.html,214,744d6dbce89904b185c6bead46d9311c57b2139d5ffbb83817631fe85f9b0563
coaches/Michael_Voss.html,Michael Voss,7-Jul-1975,../players/M/Michael_Voss.html,players/M/Michael_Voss.html,212,55485a55671f7ef3844113ce4d6510a4212ce4d612988e520ab2c750772cf699
coaches/Simon_Goodwin.html,Simon Goodwin,26-Dec-1976,../players/S/Simon_Goodwin.html,players/S/Simon_Goodwin.html,203,b4c46cbca49529d6999ee6addd00178627b355bc7e82b154549364f3598893a9
coaches/Brett_Ratten.html,Brett Ratten,11-Jul-1971,../players/B/Brett_Ratten.html,players/B/Brett_Ratten.html,198,2f6cf9acdbfa7fc572787c8c279b2caf47a778c4be35abd7f7a2d245cb2a5e53
coaches/Leon_Cameron.html,Leon Cameron,2-Sep-1972,../players/L/Leon_Cameron.html,players/L/Leon_Cameron.html,193,6a4a743807d9df705cc4c962a892847ded874f2603d2e8bd17c226166e42d4ff
coaches/Neil_Craig.html,Neil Craig,11-Jan-1956,,,177,9592b2ebd07bf89c6426ae205f652177d7afd325cf23fbda249d4b17b3d42a0c
coaches/Jack_Hale.html,Jack Hale,2-Jan-1913,../players/J/Jack_Hale.html,players/J/Jack_Hale.html,174,6defc93651f52784bf7c6d682b18308f057a78e0e946736c9bee1d5df79bb411
coaches/Charlie_Sutton.html,Charlie Sutton,3-Apr-1924,../players/C/Charlie_Sutton.html,players/C/Charlie_Sutton.html,162,b955f03fc5979162c7262642dee20d721d528903ec342194644062d8bc1cc3c6
coaches/Alex_Hall.html,Alex Hall,4-Jan-1869,../players/A/Alex_Hall.html,players/A/Alex_Hall.html,155,04891d406ccab6c97f2bd4f438b35ffe0f22f12fa42c6d289691aa3cd95f5c6c
coaches/Justin_Longmuir.html,Justin Longmuir,21-Jan-1981,../players/J/Justin_Longmuir.html,players/J/Justin_Longmuir.html,154,9620c91c5acb0e2abe57343ea45dcc03c7b4ac8cc4063deff4fe79f1a93f117b
coaches/Matthew_Nicks.html,Matthew Nicks,13-May-1975,../players/M/Matthew_Nicks.html,players/M/Matthew_Nicks.html,154,5a3ab8d7ad6c8861ef9f176cd403cd78749c13a32fe690c2bcc424a80f0b4e83
coaches/Tony_Jewell.html,Tony Jewell,8-Dec-1943,../players/T/Tony_Jewell.html,players/T/Tony_Jewell.html,153,42b38834b7c2f5ccd5d4ac24af57c5881e45a793a92706688a6f89370bee5dda
coaches/Alan_Joyce.html,Alan Joyce,21-Oct-1942,../players/A/Alan_Joyce.html,players/A/Alan_Joyce.html,150,e345f23d6ff5443117c39ba11fcd6fbb9517dff332c9fa5c153569674ed46d94
coaches/Dani_Laidley.html,Dani Laidley,27-Mar-1967,../players/D/Dani_Laidley.html,players/D/Dani_Laidley.html,149,5013bb578cda1472dd6fc48585723b9d521b2c79c378125918b509a6fb94993d
coaches/Vic_Belcher.html,Vic Belcher,24-Aug-1888,../players/V/Vic_Belcher.html,players/V/Vic_Belcher.html,146,dc9b0e163fb73bea1cf59bf1e4e14da5e95cb5c427be2a7d0cf6c2ff5e0663a9
coaches/Alex_Jesaulenko.html,Alex Jesaulenko,2-Aug-1945,../players/A/Alex_Jesaulenko.html,players/A/Alex_Jesaulenko.html,140,03f265b8277d791f57e34ee491f8a58ce4b7f340dba2a71b330e378176d40154
coaches/Bob_McCaskill.html,Bob McCaskill,27-Sep-1895,../players/B/Bob_McCaskill.html,players/B/Bob_McCaskill.html,138,98118d456fba69195ecd863f3a1a7b52102c8fd8322e9e4ed942396f17111827
coaches/Ken_Judge.html,Ken Judge,15-Jan-1958,../players/K/Ken_Judge.html,players/K/Ken_Judge.html,133,347749c606fb99be749fec6c58f49118bd57f8b26c4d02c4256d6ff229437b62
coaches/John_Coleman.html,John Coleman,23-Nov-1928,../players/J/John_Coleman.html,players/J/John_Coleman.html,133,936b6498abb611c309a8edf754ab533f2d2509aa49c14388c7d6b43e0b006949
coaches/Joe_Kelly1.html,Joe Kelly,7-Jun-1907,../players/J/Joe_Kelly1.html,players/J/Joe_Kelly1.html,132,9b7c393e2d632803c2f08b34c97d4f18034de4f75f56a55b7a61f997f72a480b
coaches/Arthur_Olliver.html,Arthur Olliver,10-Dec-1916,../players/A/Arthur_Olliver.html,players/A/Arthur_Olliver.html,131,bb9e1fa42c34aa7d83d2743224587f203b040a642ec8932edc30953faa3970d8
coaches/Chris_Connolly.html,Chris Connolly,25-Mar-1963,../players/C/Chris_Connolly.html,players/C/Chris_Connolly.html,130,203b9f4b852b10e602cfe3fe83bbb02fa052f734307bc7169f67a384ebae1bb4
coaches/Robert_Shaw.html,Robert Shaw,6-Jan-1955,../players/R/Robert_Shaw.html,players/R/Robert_Shaw.html,130,4a419e1548331d51ff152af94d133da7e19fce692585c983e7648c64f9ba7297
coaches/Alan_Richardson1.html,Alan Richardson,17-May-1965,../players/A/Alan_Richardson1.html,players/A/Alan_Richardson1.html,127,f495df69781bf374e2e4bf537d2fba5164bea1949df550b68cbf77915d42eedf
coaches/Alan_Killigrew.html,Alan Killigrew,27-Jan-1918,../players/A/Alan_Killigrew.html,players/A/Alan_Killigrew.html,124,93922f1dc91143b62b764b49854fd818718dfb0d5a8a9e20ec6c21105b548645
coaches/Percy_Parratt.html,Percy Parratt,27-Feb-1887,../players/P/Percy_Parratt.html,players/P/Percy_Parratt.html,124,e53a7e43ee5adb221748fce08ef22e2297440020623abc24280228e0791d1f7a
coaches/Bob_Skilton.html,Bob Skilton,8-Nov-1938,../players/B/Bob_Skilton.html,players/B/Bob_Skilton.html,123,2af36630ef1e8d47824cf59f5a1d66b8085acd196e41e8d21ebfe097e19d7bc3
coaches/Craig_McRae.html,Craig McRae,22-Sep-1973,../players/C/Craig_McRae.html,players/C/Craig_McRae.html,123,cc9023d5c10f84ab0b63f18e266982b0bb3c0bb63e74e591195d177c73721a93
coaches/Grant_Thomas.html,Grant Thomas,14-Feb-1958,../players/G/Grant_Thomas.html,players/G/Grant_Thomas.html,123,67bd74f174e051667bce99acbc6f75643b4b8008386d1f1e06def133ab60d9f9
coaches/Stuart_Dew.html,Stuart Dew,18-Aug-1979,../players/S/Stuart_Dew.html,players/S/Stuart_Dew.html,121,a4a74f7bcd970742a77675ceffe0b97e75413a19da12bfa672b564d4a1206f30
coaches/Sam_Mitchell.html,Sam Mitchell,12-Oct-1982,../players/S/Sam_Mitchell.html,players/S/Sam_Mitchell.html,119,2a6e193d9bd370e523ab7f2560e3996000626c1bdd6e83713896dea139ec9727
coaches/Paddy_Scanlan.html,Paddy Scanlan,6-Sep-1896,../players/P/Paddy_Scanlan.html,players/P/Paddy_Scanlan.html,118,873429b7e098d7a55c9a9f4c24d554cac22bb2d21fbc104d8a1530779ff5e62b
coaches/Bill_Goggin.html,Bill Goggin,4-Jan-1941,../players/B/Bill_Goggin.html,players/B/Bill_Goggin.html,117,958343db06bfcf66b63447a49d6493a398ef3690a7b9e153ef38f32ab6591062
coaches/Bob_Davis.html,Bob Davis,12-Jun-1928,../players/B/Bob_Davis.html,players/B/Bob_Davis.html,116,3bef3efe88d84b11f3422b1cc73e975379ec59eaa9e830311f1ecea9e04e89b0
coaches/Charlie_Ricketts.html,Charlie Ricketts,3-Jul-1885,../players/C/Charlie_Ricketts.html,players/C/Charlie_Ricketts.html,115,c5b98979f033efe05d6aaefedc8605cd82ce3d15dbaeb803498b069350d2dee9
coaches/Stan_Alves.html,Stan Alves,22-May-1946,../players/S/Stan_Alves.html,players/S/Stan_Alves.html,115,ea039406641dcf510316cd2790469360092e0089a03ee104ad6ebc5a5f8752d8
coaches/Ken_Hands.html,Ken Hands,26-Oct-1926,../players/K/Ken_Hands.html,players/K/Ken_Hands.html,114,63f281a9581ec1deb83068c3b3e2ecd0fab507d6735d6cfaea0766f55bf4d03b
coaches/Ian_Stewart.html,Ian Stewart,14-Jul-1943,../players/I/Ian_Stewart.html,players/I/Ian_Stewart.html,114,f55f6e568123b1b30b3216ef37aea5c74fb9a6f867e02fdc08c4831759c1824b
coaches/Danny_Frawley.html,Danny Frawley,8-Sep-1963,../players/D/Danny_Frawley.html,players/D/Danny_Frawley.html,113,55eef656d3e7010ab4fc56f200b3e9c7cb66af8a8807443a475b96bcb2cc3c30
coaches/Des_Tuddenham.html,Des Tuddenham,29-Jan-1943,../players/D/Des_Tuddenham.html,players/D/Des_Tuddenham.html,112,ed924386cee83c7231bf97e0dfb5eff8180f40a505fff39a991d1878dbbd2ad7
coaches/Peter_Schwab.html,Peter Schwab,22-Sep-1960,../players/P/Peter_Schwab.html,players/P/Peter_Schwab.html,109,fcf8aed4e24887d5d112684df776aea7e08ed0d37018a82f44afdfd11b794070
coaches/Charles_Pannam.html,Charles Pannam,21-Apr-1897,../players/C/Charles_Pannam.html,players/C/Charles_Pannam.html,108,0b4e9446ce83f254b4acbc508975dce59707e8dad41d883e7a3bf097e3338a3e
coaches/Len_Smith0.html,Len Smith,9-Feb-1912,../players/L/Len_Smith0.html,players/L/Len_Smith0.html,107,866cb3d7f817f5789f96b6d6635009a234672b1b445534ce8abf1125bebd010b
coaches/Peter_Pianto.html,Peter Pianto,25-Nov-1929,../players/P/Peter_Pianto.html,players/P/Peter_Pianto.html,104,97bb24c06ab5d58d402247482c1badf071460b6063d3f1bac33aaea98130f601
coaches/Peter_Knights.html,Peter Knights,30-Mar-1952,../players/P/Peter_Knights.html,players/P/Peter_Knights.html,104,7b35a5005990ace8321d811208efae560124728ebe999038413ce161414a0566
coaches/Mark_Harvey.html,Mark Harvey,11-Jun-1965,../players/M/Mark_Harvey.html,players/M/Mark_Harvey.html,100,36515a1f170006dda375b468414740ae3b1b45187928a6c93ca8a662e0e146be
coaches/Syd_Barker0.html,Syd Barker,26-Nov-1887,../players/S/Syd_Barker0.html,players/S/Syd_Barker0.html,99,3420c1b18278b79671cebfe474ca67623fc764c56cb5d9d7410e406c0e21bb5d
coaches/Adam_Kingsley.html,Adam Kingsley,20-Aug-1975,../players/A/Adam_Kingsley.html,players/A/Adam_Kingsley.html,98,fde07e0b3acd83bd2c20ecc31a9e388146415367c14f6a7141ad3c79da80762a
coaches/Neil_Balme.html,Neil Balme,15-Jan-1952,../players/N/Neil_Balme.html,players/N/Neil_Balme.html,98,f5f7e845a17c87fb492b4cbabab3ddfec786419b37c5f756982f7cbae5cae760
coaches/Fred_Hughson.html,Fred Hughson,22-May-1914,../players/F/Fred_Hughson.html,players/F/Fred_Hughson.html,96,65513c323d78a1f465f1c624c815a135cce578b3b6864eff45b8e5ca8a513878
coaches/John_Nicholls.html,John Nicholls,13-Aug-1939,../players/J/John_Nicholls.html,players/J/John_Nicholls.html,95,a347eedbaff74117ceec7b1096f62af1a2a544f949d48c2f0879ddf9fb1444b8
coaches/Don_Pyke.html,Don Pyke,5-Dec-1968,../players/D/Don_Pyke.html,players/D/Don_Pyke.html,93,abd80482e06dafc9af737d831901db42617373992de04c179f23f9190e07bb87
coaches/Ivor_Warne-Smith.html,Ivor Warne-Smith,29-Oct-1897,../players/I/Ivor_Warne-Smith.html,players/I/Ivor_Warne-Smith.html,92,289ca666bfba52fb89028f67c5069ebc8bc8a32f180e8750b63baabfd324395a
coaches/Frank_Maher.html,Frank Maher,22-Sep-1895,../players/F/Frank_Maher.html,players/F/Frank_Maher.html,92,c85cff143de889cc81cddd7561db67f98ee8fd865c365ac17f7817732b24878e
coaches/Terry_Wheeler.html,Terry Wheeler,13-Mar-1955,../players/T/Terry_Wheeler.html,players/T/Terry_Wheeler.html,91,82464354c4aea88e7b79c60248d84020439c80de5aa6fbcb75af6e08e061f393
coaches/Rod_Olsson.html,Rod Olsson,23-Apr-1942,../players/R/Rod_Olsson.html,players/R/Rod_Olsson.html,91,4dbb1c2fc9210eecdcdeb26148e80ebbc93222321f07957f1f01308dd4eb4350
coaches/John_Cahill.html,John Cahill,27-Apr-1940,,,91,e05f9cf9ee6ce9b8839126a55e54024ab0a4a307b0a51a3502f3cb4640ea110a
coaches/Jim_Francis.html,Jim Francis,12-Dec-1910,../players/J/Jim_Francis.html,players/J/Jim_Francis.html,91,b6074402041bbf9ec150771744b131191330a56aee89784e33ad0163110ee588
coaches/Herbie_Matthews0.html,Herbie Matthews,12-Nov-1913,../players/H/Herbie_Matthews0.html,players/H/Herbie_Matthews0.html,90,91c7c3151e194e122d7e17bf3187dc10cb5479be274dad985c305389106a314b
coaches/Ken_Sheldon.html,Ken Sheldon,31-Dec-1959,../players/K/Ken_Sheldon.html,players/K/Ken_Sheldon.html,89,dc134aab459845f39245bb581612bc5e836c9ea2d95dd762cadb0106416963bd
coaches/Graham_Cornes.html,Graham Cornes,31-Mar-1948,../players/G/Graham_Cornes.html,players/G/Graham_Cornes.html,89,45c71a758927985af0b8525802f949184a18fb8c6cad44c2bde67fdb0da89b65
coaches/Tony_Shaw.html,Tony Shaw,23-Jul-1960,../players/T/Tony_Shaw.html,players/T/Tony_Shaw.html,88,9d1ae84dcdd25fcac6bf3d21cabd74b01d3e400d1d2d7ed1c7833bc90ffe4b12
coaches/Kevin_Bartlett.html,Kevin Bartlett,6-Mar-1947,../players/K/Kevin_Bartlett.html,players/K/Kevin_Bartlett.html,88,d2690d34dca15590294a996f9f589176e195d81b825df01c4cb4175525cf7436
coaches/Guy_McKenna.html,Guy McKenna,11-May-1969,../players/G/Guy_McKenna.html,players/G/Guy_McKenna.html,88,1e19a4a99a4eef815d04ee61ca01de6c3d9befb36c86f568d185a61f8b6949a1
coaches/Gordon_Rattray.html,Gordon Rattray,19-Oct-1898,../players/G/Gordon_Rattray.html,players/G/Gordon_Rattray.html,88,1c8067b5c9914c985d7df88686cb85a3ef3c14eaaf139758ab7d066175233132
coaches/Gerard_Neesham.html,Gerard Neesham,11-Dec-1954,../players/G/Gerard_Neesham.html,players/G/Gerard_Neesham.html,88,7584de4853b27f36d8e2c030afac7fd2ebd331b272c128e425684f3303ea091c
coaches/Gerald_Brosnan.html,Gerald Brosnan,14-Aug-1877,../players/G/Gerald_Brosnan.html,players/G/Gerald_Brosnan.html,88,946235bd0a3262f147d680cc29f9e10bda48bbed415eea25e648c7fe69f61d9a
coaches/James_Hird.html,James Hird,4-Feb-1973,../players/J/James_Hird.html,players/J/James_Hird.html,85,b317b97293d969d37318df1b97b966fcca274afc293d6e5696a12c8d14ee17a1
coaches/Keith_McKenzie.html,Keith McKenzie,26-Apr-1922,../players/K/Keith_McKenzie.html,players/K/Keith_McKenzie.html,84,a628d480fd64f942da45853579006d34f35e73acd1c596a79e8836100a08f472
coaches/Graham_Donaldson.html,Graham Donaldson,20-Jun-1935,../players/G/Graham_Donaldson.html,players/G/Graham_Donaldson.html,84,294aae7e5c514eae765fd23f192e518e767c02dee6a647e270964259f3cf0ad5
coaches/Dean_Bailey.html,Dean Bailey,18-Jan-1967,../players/D/Dean_Bailey.html,players/D/Dean_Bailey.html,83,763e4fb428d60c714d214e5e85bab87029c9c44ba181d93257f03a03e196f459
coaches/Brendon_Bolton.html,Brendon Bolton,18-Apr-1979,,,82,56d152c583cde94d82f9458ced8ee7c20b3d07c49414a731298461c5a0cf94c0
coaches/Roy_Cazaly.html,Roy Cazaly,13-Jan-1893,../players/R/Roy_Cazaly.html,players/R/Roy_Cazaly.html,82,f33a5bd60c5827e97d3f7cc47285e7f3df8a2deaebb168609a8ad861b7d58a59
coaches/Arthur_Coghlan.html,Arthur Coghlan,16-Aug-1902,../players/A/Arthur_Coghlan.html,players/A/Arthur_Coghlan.html,80,b20a1558806cb5ef32eb7f5e0455ae0b11eb30ff65aa3c480ab98d24fa42f73d
coaches/Jack_Bisset.html,Jack Bisset,1-Sep-1900,../players/J/Jack_Bisset.html,players/J/Jack_Bisset.html,80,54c5d77d875b66b6b3659648dbaf38ad42030348a81745d93c91a326afc88e84
coaches/Charlie_Hardy.html,Charlie Hardy,1-Apr-1887,../players/C/Charlie_Hardy.html,players/C/Charlie_Hardy.html,79,339cc9bcae36e55eb00b92e5e3b0e2e3f16d207c5f332aa47d07eb9bde432434
coaches/Bill_Cubbins.html,Bill Cubbins,4-May-1899,../players/B/Bill_Cubbins.html,players/B/Bill_Cubbins.html,78,e42e2af485e1d3778020340ca96499342173603c3f38340f77e04f1a677f7308
coaches/Jack_Baggott.html,Jack Baggott,20-Jul-1906,../players/J/Jack_Baggott.html,players/J/Jack_Baggott.html,78,1dbb25685a8018c0db36744d5162eaf2030bbe2a088b38c59042449b9ad983d2
coaches/Bert_Chadwick.html,Bert Chadwick,15-Nov-1897,../players/B/Bert_Chadwick.html,players/B/Bert_Chadwick.html,76,99502a180922c40897463149851e3098ab0fa2add56ebcd319c63561f92682f7
coaches/Barry_Cable.html,Barry Cable,22-Sep-1943,../players/B/Barry_Cable.html,players/B/Barry_Cable.html,76,7f3fdb1f2a44c263f221ea0f08ba4bc6fe81f9677494abd7699aebe88592623d
coaches/Alan_McDonald.html,Alan McDonald,23-Jun-1918,../players/A/Alan_McDonald.html,players/A/Alan_McDonald.html,72,f12153a11e9052d8932ca45382a20db12a398149c1bf1952531dcf876f0c7302
coaches/Neil_Mann.html,Neil Mann,26-Aug-1924,../players/N/Neil_Mann.html,players/N/Neil_Mann.html,72,bffd19f601f7bed4a7299e4d943a70f232612995e23bc16bab2d893f52de0ad0
coaches/Ivan_McAlpine.html,Ivan McAlpine,19-Jul-1907,../players/I/Ivan_McAlpine.html,players/I/Ivan_McAlpine.html,72,e8492c83df7f36e2ba2334e7c4f205f00297523de1294a4d89611729fb3cb997
coaches/Dick_Condon.html,Dick Condon,19-Mar-1876,../players/D/Dick_Condon.html,players/D/Dick_Condon.html,71,1dff51edc5809328ce269c50531c1c1adc61734ee6cddac12b3b1603360160dd
coaches/Bill_Adams.html,Bill Adams,11-Dec-1900,../players/B/Bill_Adams.html,players/B/Bill_Adams.html,70,69bb5e9f314f0249a2412bd846d624eed4822402435e7c01f7ca1802b64920b2
coaches/Adem_Yze.html,Adem Yze,21-Sep-1977,../players/A/Adem_Yze.html,players/A/Adem_Yze.html,70,d9326834bef4c2bae7413e17dec28d503705676156d8c8d7974baf5a60f21ce2
coaches/Brenton_Sanderson.html,Brenton Sanderson,27-Feb-1974,../players/B/Brenton_Sanderson.html,players/B/Brenton_Sanderson.html,69,2361c375da6bb3791b795ebaca41c84d1ee13f2bc40d7aaa0024f6163051c4ff
coaches/Michael_Patterson.html,Michael Patterson,7-Jan-1941,../players/M/Michael_Patterson.html,players/M/Michael_Patterson.html,68,95b67c627c167bcaea935ec3b246a092bd7be328b82bdf022cc10d8fee37b5a3
coaches/Matthew_Knights.html,Matthew Knights,5-Oct-1970,../players/M/Matthew_Knights.html,players/M/Matthew_Knights.html,68,61a8c7326eb5f772331081b1f6a5efc5804587dbdcb1e7f8c74c1b5ab2fc882d
coaches/Barry_Davis.html,Barry Davis,15-Sep-1943,../players/B/Barry_Davis.html,players/B/Barry_Davis.html,67,f427f532c64a173dd9330e0d597a91022fdc40ebfdac286c3f892068b07753be
coaches/Col_Kinnear.html,Col Kinnear,10-Oct-1947,,,66,68a5dedbfed131412646d5ef719293141c8658e6a8ab80129b7256cfbe573a29
coaches/Justin_Leppitsch.html,Justin Leppitsch,1-Oct-1975,../players/J/Justin_Leppitsch.html,players/J/Justin_Leppitsch.html,66,6c8c545d33d88859a2d0b626777c360fff810d6fb640ff607673c06ea48eea6d
coaches/Brendan_McCartney.html,Brendan McCartney,23-Oct-1960,,,66,a5e876b61f60b539d92b4788eba6469d14cbdce936208328b73c232aaa151e7e
coaches/Wayne_Schimmelbusch.html,Wayne Schimmelbusch,19-Jan-1953,../players/W/Wayne_Schimmelbusch.html,players/W/Wayne_Schimmelbusch.html,66,d10adec5b6d162614646f2544837054667f4c658e58e907462ff8c9033c1fb2d
coaches/Kevin_Rose.html,Kevin Rose,4-Jun-1939,../players/K/Kevin_Rose.html,players/K/Kevin_Rose.html,66,5fa12138804ae44e2f2c95caa07566253789fb4deaffaf5c322a0b611c0dae69
coaches/John_Devine.html,John Devine,22-Jun-1940,../players/J/John_Devine.html,players/J/John_Devine.html,66,5fe93df142f385fb8e6951f1a6eba5853aa21f90876b197186a9788562808868
coaches/Ian_Ridley.html,Ian Ridley,15-Feb-1934,../players/I/Ian_Ridley.html,players/I/Ian_Ridley.html,66,8afddca9d4a51454c859b4f6642e597b0b7c756521e49251c533de77ef4a295d
coaches/Graham_Farmer.html,Graham Farmer,10-Mar-1935,../players/G/Graham_Farmer.html,players/G/Graham_Farmer.html,66,4cb4da2cf9601b13ba1662813e8ab9189c83d2ea14cd8c0edc378bc6bac6e5b2
coaches/Graeme_John.html,Graeme John,15-Mar-1943,../players/G/Graeme_John.html,players/G/Graeme_John.html,66,b569ede046ea43eb9930c6a3d904baa26e98f7c1fe3991c37985d3038efa56a6
coaches/Jack_Clarke.html,Jack Clarke,14-Jul-1933,../players/J/Jack_Clarke.html,players/J/Jack_Clarke.html,65,1584d48c2b843712cbd00afd96b63d8892e9dcd2f21bdb25ba71f40f54daa6cf
coaches/George_Sparrow.html,George Sparrow,,../players/G/George_Sparrow.html,players/G/George_Sparrow.html,63,0460a9572b3028921bb3a65fce036f1499164004407ebbe4d011e0c318cbc52a
coaches/Darrel_Baldock.html,Darrel Baldock,29-Sep-1938,../players/D/Darrel_Baldock.html,players/D/Darrel_Baldock.html,62,3fa57ea0b41c4d78ec2ebf1710230dee1146c42469341ea998fe3df98e1efdb6
coaches/John_Beckwith.html,John Beckwith,16-Sep-1932,../players/J/John_Beckwith.html,players/J/John_Beckwith.html,62,f594e8964e9097197f3e4283eff439752f8c4be8629737dc8a4dec4bc8097cd4
coaches/George_Angus.html,George Angus,15-Apr-1875,../players/G/George_Angus.html,players/G/George_Angus.html,60,f049100636d452dc51c6d8c7ee93642d24dbde9bc3dba774ac8ccd06da1ae056
coaches/Andrew_McQualter.html,Andrew McQualter,9-Jun-1986,../players/A/Andrew_McQualter.html,players/A/Andrew_McQualter.html,59,abc0cd034b00dde6a767fc1057c0f275fa4d05165deeaa64f303c294f34a6241
coaches/Brighton_Diggins.html,Brighton Diggins,26-Dec-1906,../players/B/Brighton_Diggins.html,players/B/Brighton_Diggins.html,58,4376a35a7ff07a7f568de0c26629353927da444ac3b2b2a3d1ab622846edd99f
coaches/Cliff_Rankin.html,Cliff Rankin,4-Dec-1896,../players/C/Cliff_Rankin.html,players/C/Cliff_Rankin.html,57,d264f5b61f1442d80a290642587aeab0806fa848a56af828b2da229c698fe3ed
coaches/Alan_Ruthven.html,Alan Ruthven,17-Apr-1922,../players/A/Alan_Ruthven.html,players/A/Alan_Ruthven.html,57,256b2e307988de70cbad48e76d809e447135ed6f1e22286e8a4d5f29e842adea
coaches/Tommy_Quinn.html,Tommy Quinn,11-Aug-1908,../players/T/Tommy_Quinn.html,players/T/Tommy_Quinn.html,57,06afad62a174de95dd6b81b88faa9b0d4ef3958bf9a764afe934b42be5baa89b
coaches/Ricky_Quade.html,Ricky Quade,26-Aug-1950,../players/R/Ricky_Quade.html,players/R/Ricky_Quade.html,57,707b7ca417f7fcae15138bbd9a40b12c92574d4e9b0de77e2bae863e567f6930
coaches/Alec_Albiston.html,Alec Albiston,16-Nov-1917,../players/A/Alec_Albiston.html,players/A/Alec_Albiston.html,57,83decf02f2439640ca4f94274c27986bfce6a6df4943062c3815aada2fb68aa3
coaches/Allan_La Fontaine.html,Allan La Fontaine,15-Dec-1910,../players/A/Allan_La Fontaine.html,players/A/Allan_La Fontaine.html,56,aa218731d4f5bb412737ae2f9456ccdb044ac31ee55001be62e3888b7ddd1ce2
coaches/Fred_Froude.html,Fred Froude,3-Jul-1910,../players/F/Fred_Froude.html,players/F/Fred_Froude.html,56,e6fd54fedd660f448e54f9de8552793d6503b8bf944b8b867b6252ef69e56535
coaches/Ansell_Clarke.html,Ansell Clarke,12-Aug-1907,../players/A/Ansell_Clarke.html,players/A/Ansell_Clarke.html,55,fca5c62dcf73543b945d6fd2f7ed200740393d82454b2b6d9516de7c120f873f
coaches/Albert_Pannam0.html,Albert Pannam,19-Apr-1914,../players/A/Albert_Pannam0.html,players/A/Albert_Pannam0.html,54,332141a74f440dc01c93dfafdd55a322c4c396117c30f2062f2f047e3ea24429
coaches/Noel_McMahen.html,Noel McMahen,30-Oct-1926,../players/N/Noel_McMahen.html,players/N/Noel_McMahen.html,54,718031a73f925fa6a791f29e2092883c84de0891bbf420749de79d3285ba7251
coaches/George_Holden.html,George Holden,15-Apr-1889,../players/G/George_Holden.html,players/G/George_Holden.html,54,5e15ad3ecef15ecf5ec102fd545a2831de33f04a4f6cc50afbda95caa5e58253
coaches/Garnet_Campbell.html,Garnet Campbell,31-Jul-1903,../players/G/Garnet_Campbell.html,players/G/Garnet_Campbell.html,54,b500919b6d2dac42876c0bd6d869d2ff755de3870f7c8ee41e457edd77209190
coaches/Des_Rowe.html,Des Rowe,19-Nov-1925,../players/D/Des_Rowe.html,players/D/Des_Rowe.html,54,3c9e80f5b90f973880544bd67473476bb11a552af547c043819feb1a506f04d3
coaches/Damian_Drum.html,Damian Drum,28-Jul-1960,../players/D/Damian_Drum.html,players/D/Damian_Drum.html,53,46abab0860ebd49677eefe1c7c58d04ed06b4c8f780a1990acc26409aa2e24a0
coaches/Royce_Hart.html,Royce Hart,10-Feb-1948,../players/R/Royce_Hart.html,players/R/Royce_Hart.html,53,f552b085b02615f44a3ca98c5a951a2cf016f7e398454f89f279cb45eee9893f
coaches/Wels_Eicke.html,Wels Eicke,27-Sep-1893,../players/W/Wels_Eicke.html,players/W/Wels_Eicke.html,52,dda21d658a64e9b8193bdf010b6a4941d43419bc7efd6d2ca1247e6c2ba0cb66
coaches/Gordon_Lane.html,Gordon Lane,30-May-1921,../players/G/Gordon_Lane.html,players/G/Gordon_Lane.html,51,4a2f4ae4d3ff053eb8a1e8eaf19c7900f96e570e6efab26a0e4e09b3a5693496
coaches/David_Teague.html,David Teague,5-May-1981,../players/D/David_Teague.html,players/D/David_Teague.html,50,de3a03a446e6127a6587214e87113c1690927089962d77305e191fd756bb3a77
coaches/Dave_McNamara.html,Dave McNamara,22-Jan-1887,../players/D/Dave_McNamara.html,players/D/Dave_McNamara.html,49,5b46f6921fee8f6abb95aa8e77cb922ffb98a4c027e3268cc526628657a8d4f9
coaches/Jimmy_Smith0.html,Jimmy Smith,4-Jan-1877,../players/J/Jimmy_Smith0.html,players/J/Jimmy_Smith0.html,49,ca3e06e4119d659bbc9dcf1c9ebe8ff106dc355c100e67cd4a16a447089a9e29
coaches/Jeff_Gieschen.html,Jeff Gieschen,22-Sep-1956,../players/J/Jeff_Gieschen.html,players/J/Jeff_Gieschen.html,49,89a00d629249cd2c491e224464da0c5b8386a22ec5b242b60f54408463c12c58
