player_id,display_name,afltables_profile_url
672,Joel Smith,players/J/Joel_Smith0.html
673,Glen Bowyer,players/G/Glen_Bowyer.html
676,Brett Johnson,players/B/Brett_Johnson.html
677,Luke McPharlin,players/L/Luke_McPharlin.html
680,Steven Greene,players/S/Steven_Greene.html
684,Michael Osborne,players/M/Michael_Osborne.html
686,Sean Wight,players/S/Sean_Wight.html
689,David Neitz,players/D/David_Neitz.html
692,Glenn Lovett,players/G/Glenn_Lovett.html
693,Stephen Tingay,players/S/Stephen_Tingay.html
695,Garry Lyon,players/G/Garry_Lyon.html
697,Shaun Smith,players/S/Shaun_Smith.html
700,Todd Viney,players/T/Todd_Viney.html
701,Darren Kowal,players/D/Darren_Kowal.html
702,Jim Stynes,players/J/Jim_Stynes.html
703,Jeff Farmer,players/J/Jeff_Farmer.html
706,Brett Lovett,players/B/Brett_Lovett.html
713,David Schwarz,players/D/David_Schwarz.html
714,Adem Yze,players/A/Adem_Yze.html
716,David Grant,players/D/David_Grant.html
717,Craig Turley,players/C/Craig_Turley.html
725,Shane Woewodin,players/S/Shane_Woewodin.html
730,James McDonald,players/J/James_McDonald.html
731,Russell Robertson,players/R/Russell_Robertson.html
732,Travis Johnstone,players/T/Travis_Johnstone.html
747,Cameron Bruce,players/C/Cameron_Bruce.html
748,Brad Green,players/B/Brad_Green.html
750,Matthew Whelan,players/M/Matthew_Whelan.html
753,Darren Jolly,players/D/Darren_Jolly.html
755,Scott Thompson,players/S/Scott_Thompson0.html
759,David King,players/D/David_King0.html
760,John Longmire,players/J/John_Longmire.html
761,Craig Sholl,players/C/Craig_Sholl.html
764,Wayne Schwass,players/W/Wayne_Schwass.html
765,Trent Nichols,players/T/Trent_Nichols.html
766,Wayne Carey,players/W/Wayne_Carey.html
770,Brett Allison,players/B/Brett_Allison.html
772,Anthony Stevens,players/A/Anthony_Stevens.html
774,Mathew Capuano,players/M/Mathew_Capuano.html
775,Corey McKernan,players/C/Corey_McKernan.html
777,Glenn Archer,players/G/Glenn_Archer.html
780,Adam Simpson,players/A/Adam_Simpson.html
788,Brent Harvey,players/B/Brent_Harvey.html
791,Byron Pickett,players/B/Byron_Pickett.html
793,Brady Anderson,players/B/Brady_Anderson.html
794,Shannon Grant,players/S/Shannon_Grant.html
798,Adam Lange,players/A/Adam_Lange.html
799,Brady Rawlings,players/B/Brady_Rawlings.html
805,Daniel Harris,players/D/Daniel_Harris.html
806,Drew Petrie,players/D/Drew_Petrie.html
808,Corey Jones,players/C/Corey_Jones.html
812,David Teague,players/D/David_Teague.html
814,Daniel Motlop,players/D/Daniel_Motlop.html
819,Josh Francou,players/J/Josh_Francou.html
820,Michael Wilson,players/M/Michael_Wilson.html
822,Brendon Lade,players/B/Brendon_Lade.html
823,Damian Squire,players/D/Damian_Squire.html
824,Peter Burgoyne,players/P/Peter_Burgoyne.html
825,Adam Kingsley,players/A/Adam_Kingsley.html
827,Darren Mead,players/D/Darren_Mead.html
829,Adam Heuskes,players/A/Adam_Heuskes.html
830,Bowen Lockwood,players/B/Bowen_Lockwood.html
831,Warren Tredrea,players/W/Warren_Tredrea.html
838,Stuart Dew,players/S/Stuart_Dew.html
842,Nick Stevens,players/N/Nick_Stevens.html
846,Jarrad Schofield,players/J/Jarrad_Schofield.html
847,Chad Cornes,players/C/Chad_Cornes.html
848,Derek Murray,players/D/Derek_Murray.html
851,Josh Carr,players/J/Josh_Carr.html
852,Brent Guerra,players/B/Brent_Guerra.html
856,Dean Brogan,players/D/Dean_Brogan.html
857,Kane Cornes,players/K/Kane_Cornes.html
858,Tony Free,players/T/Tony_Free.html
861,Duncan Kellaway,players/D/Duncan_Kellaway.html
864,Matthew Rogers,players/M/Matthew_Rogers.html
865,Matthew Knights,players/M/Matthew_Knights.html
866,Mark Merenda,players/M/Mark_Merenda.html
867,Stuart Maxfield,players/S/Stuart_Maxfield.html
869,Wayne Campbell,players/W/Wayne_Campbell.html
870,Matthew Richardson,players/M/Matthew_Richardson.html
871,Greg Dear,players/G/Greg_Dear.html
872,Paul Broderick,players/P/Paul_Broderick.html
873,Nick Daffy,players/N/Nick_Daffy.html
876,David Bourke,players/D/David_Bourke.html
881,Stephen Jurica,players/S/Stephen_Jurica.html
886,Darren Gaspar,players/D/Darren_Gaspar.html
889,Robert Powell,players/R/Robert_Powell.html
890,Joel Bowden,players/J/Joel_Bowden.html
897,Brad Ottens,players/B/Brad_Ottens.html
899,Andrew Kellaway,players/A/Andrew_Kellaway.html
900,Justin Plapp,players/J/Justin_Plapp.html
903,Marc Dragicevic,players/M/Marc_Dragicevic.html
906,Ezra Poyas,players/E/Ezra_Poyas.html
909,Ty Zantuck,players/T/Ty_Zantuck.html
911,Aaron Fiora,players/A/Aaron_Fiora.html
915,Andrew Krakouer,players/A/Andrew_Krakouer1.html
916,Mark Coughlan,players/M/Mark_Coughlan.html
917,Kayne Pettifer,players/K/Kayne_Pettifer.html
918,Danny Frawley,players/D/Danny_Frawley.html
919,Nathan Burke,players/N/Nathan_Burke.html
922,Peter Everitt,players/P/Peter_Everitt.html
926,Rod Keogh,players/R/Rod_Keogh.html
927,Stewart Loewe,players/S/Stewart_Loewe.html
929,Austinn Jones,players/A/Austinn_Jones.html
930,Robert Harvey,players/R/Robert_Harvey.html
941,Tony Brown,players/T/Tony_Brown.html
943,John Georgiou,players/J/John_Georgiou.html
947,Robert Neill,players/R/Robert_Neill.html
949,Jason Traianidis,players/J/Jason_Traianidis.html
953,Barry Hall,players/B/Barry_Hall.html
954,Daniel Healy,players/D/Daniel_Healy.html
955,Max Hudghton,players/M/Max_Hudghton.html
957,Andrew Thompson,players/A/Andrew_Thompson.html
965,James Begley,players/J/James_Begley.html
966,Lenny Hayes,players/L/Lenny_Hayes.html
967,Steven Baker,players/S/Steven_Baker.html
970,Fred Campbell,players/F/Fred_Campbell.html
972,Brett Moyle,players/B/Brett_Moyle.html
973,Caydn Beetham,players/C/Caydn_Beetham.html
976,Fraser Gehrig,players/F/Fraser_Gehrig.html
977,Justin Koschitzke,players/J/Justin_Koschitzke.html
978,Stephen Milne,players/S/Stephen_Milne.html
981,Nick Riewoldt,players/N/Nick_Riewoldt.html
985,Paul Roos,players/P/Paul_Roos.html
988,Mark Bayes,players/M/Mark_Bayes.html
990,Tony Lockett,players/T/Tony_Lockett.html
992,Daryn Cresswell,players/D/Daryn_Cresswell.html
993,Paul Kelly,players/P/Paul_Kelly.html
1000,Michael OLoughlin,players/M/Michael_OLoughlin.html
1001,Daniel McPherson,players/D/Daniel_McPherson.html
1003,Leo Barry,players/L/Leo_Barry.html
1006,Stefan Carey,players/S/Stefan_Carey.html
1009,Ben Mathews,players/B/Ben_Mathews.html
1010,Jason Saddington,players/J/Jason_Saddington.html
1011,Jared Crouch,players/J/Jared_Crouch.html
1012,Adam Goodes,players/A/Adam_Goodes.html
1013,Jude Bolton,players/J/Jude_Bolton.html
1015,Brett Kirk,players/B/Brett_Kirk.html
